             2735104	            0.238796
             2745344	            0.241012
             2755584	            0.233050
             2765824	            0.191206
             2776064	            0.226401
             2786304	            0.260441
             2796544	            0.255760
             2806784	            0.260597
             2817024	            0.255209
             2827264	            0.264908
             2837504	            0.269668
             2847744	            0.269794
             2857984	            0.200766
             2868224	            0.254702
             2878464	            0.243606
             2888704	            0.199611
             2898944	            0.249360
             2909184	            0.273002
             2919424	            0.241435
             2929664	            0.241281
             2939904	            0.253149
             2960384	            0.261426
             2970624	            0.259604
             2980864	            0.244455
             2991104	            0.284092
             3001344	            0.261076
             3011584	            0.210055
             3021824	            0.245627
             3032064	            0.266357
             3042304	            0.202813
             3052544	            0.286358
             3062784	            0.290578
             3073024	            0.297261
             3083264	            0.281631
             3093504	            0.285250
             3103744	            0.291310
             3113984	            0.292667
             3124224	            0.253220
             3134464	            0.212915
             3144704	            0.254754
             3154944	            0.283962
             3165184	            0.295037
             3175424	            0.265399
             3185664	            0.354168
             3195904	            0.394000
             3206144	            0.275189
             3216384	            0.314262
             3226624	            0.319563
             3236864	            0.280231
             3247104	            0.264318
             3257344	            0.279714
             3267584	            0.327850
             3277824	            0.277707
             3288064	            0.334687
             3298304	            0.348725
             3308544	            0.283360
             3318784	            0.339922
             3329024	            0.305549
             3339264	            0.263491
             3349504	            0.299441
             3359744	            0.345758
             3369984	            0.297675
             3380224	            0.319184
             3390464	            0.313067
             3400704	            0.350116
             3410944	            0.318821
             3421184	            0.340805
             3431424	            0.342931
             3441664	            0.298346
             3451904	            0.373021
             3462144	            0.379686
             3472384	            0.591339
             3482624	            0.529747
             3492864	            0.380920
             3503104	            0.512576
             3513344	            0.554592
             3523584	            0.586151
             3533824	            0.537603
             3544064	            0.418851
             3554304	            0.542006
             3564544	            0.436885
             3574784	            0.449072
             3585024	            0.555680
             3595264	            0.581747
             3605504	            0.500972
             3615744	            0.470653
             3625984	            0.550594
             3646464	            0.548134
             3656704	            0.494314
             3666944	            0.458151
             3677184	            0.427992
             3687424	            0.392986
             3697664	            0.298584
             3707904	            0.339071
             3718144	            0.399678
             3728384	            0.300597
             3738624	            0.485194
             3748864	            0.465087
             3759104	            0.650631
             3769344	            0.514922
             3779584	            0.603796
             3789824	            0.470699
             3800064	            0.462115
             3810304	            0.344466
             3820544	            0.302713
             3830784	            0.355347
             3841024	            0.454950
             3851264	            0.451192
             3861504	            0.392129
             3871744	            0.495297
             3881984	            0.414006
             3892224	            0.372950
             3902464	            0.400079
             3912704	            0.593555
             3922944	            0.413100
             3933184	            0.478845
             3943424	            0.410621
             3953664	            0.593171
             3963904	            0.391910
             3974144	            0.577040
             3984384	            0.604804
             3994624	            0.402485
             4004864	            0.583559
             4015104	            0.430478
             4025344	            0.461234
             4035584	            0.441925
             4045824	            0.545338
             4056064	            0.403894
             4066304	            0.398116
             4076544	            0.443105
             4086784	            0.536727
             4097024	            0.431554
             4107264	            0.490834
             4117504	            0.512921
             4127744	            0.393312
             4137984	            0.330869
             4148224	            0.387402
             4158464	            0.542010
             4168704	            0.545522
             4178944	            0.546440
             4189184	            0.539995
             4199424	            0.548073
             4209664	            0.555993
             4219904	            0.555481
             4230144	            0.328839
             4240384	            0.506904
             4250624	            0.399688
             4260864	            0.370663
             4271104	            0.485884
             4281344	            0.573210
             4291584	            0.399444
             4301824	            0.419678
             4312064	            0.508744
             4332544	            0.518218
             4342784	            0.420212
             4353024	            0.401149
             4363264	            0.579833
             4373504	            0.500981
             4383744	            0.381692
             4393984	            0.414344
             4404224	            0.575684
             4414464	            0.506136
             4424704	            0.635210
             4434944	            0.611967
             4445184	            0.634301
             4455424	            0.623609
             4465664	            0.616426
             4475904	            0.609938
             4486144	            0.629495
             4496384	            0.414799
             4506624	            0.470434
             4516864	            0.438036
             4527104	            0.614430
             4537344	            0.580304
             4547584	            0.506367
             4557824	            0.638130
             4568064	            0.545654
             4578304	            0.473014
             4588544	            0.469040
             4598784	            0.650344
             4609024	            0.524372
             4619264	            0.419708
             4629504	            0.525352
             4639744	            0.640741
             4649984	            0.493683
             4660224	            0.658143
             4670464	            0.632302
             4680704	            0.488526
             4690944	            0.640674
             4701184	            0.521980
             4711424	            0.440548
             4721664	            0.542586
             4731904	            0.669470
             4742144	            0.498120
             4752384	            0.488837
             4762624	            0.577737
             4772864	            0.648967
             4783104	            0.527384
             4793344	            0.667240
             4803584	            0.637267
             4813824	            0.469077
             4824064	            0.493706
             4834304	            0.445566
             4844544	            0.636863
             4854784	            0.641096
             4865024	            0.642914
             4875264	            0.643863
             4885504	            0.653284
             4895744	            0.642753
             4905984	            0.641394
             4916224	            0.405584
             4926464	            0.628378
             4936704	            0.463729
             4946944	            0.432626
             4957184	            0.592161
             4967424	            0.672959
             4977664	            0.455946
             4987904	            0.487363
             4998144	            0.616134
             5018624	            0.642520
             5028864	            0.498142
             5039104	            0.468062
             5049344	            0.682812
             5059584	            0.653943
             5069824	            0.525756
             5080064	            0.480847
             5090304	            0.741685
             5100544	            0.557716
             5110784	            0.676183
             5121024	            0.653095
             5131264	            0.656712
             5141504	            0.661719
             5151744	            0.670504
             5161984	            0.670975
             5172224	            0.656253
             5182464	            0.476349
             5192704	            0.503024
             5202944	            0.515628
             5213184	            0.665335
             5223424	            0.666722
             5233664	            0.590936
